,index,zcr,type,normalized_zcr
2140,2140,0.0560133613936312,fin,-0.5334499850895813
2141,2141,0.0526036107714505,fin,-0.5925890391545943
2142,2142,0.0212137128605886,fin,-1.1370185518497085
2143,2143,0.0437305028964248,fin,-0.7464851050229646
2144,2144,0.0528188267762356,fin,-0.5888563113533739
2145,2145,0.0682329538961251,fin,-0.32151215686352713
2146,2146,0.0403145267425671,fin,-0.8057321353288306
2147,2147,0.0145780028154452,fin,-1.2521089671330723
2148,2148,0.0698036422470101,fin,-0.2942699818205713
2149,2149,0.0467071667925952,fin,-0.6948575502264764
2150,2150,0.034248474818557,fin,-0.9109423434776535
2151,2151,0.1131712939176294,fin,0.45790288388335587
2152,2152,0.1717403056789879,fin,1.4737296515529956
2153,2153,0.1869542148930055,fin,1.7376012067615
2154,2154,0.1139602284119637,fin,0.47158624225293383
2155,2155,0.0664650963664781,fin,-0.35217405376147976
2156,2156,0.0222568553828057,fin,-1.118926184150555
2157,2157,0.0592221629638702,fin,-0.47779621137609524
2158,2158,0.0442660421960883,fin,-0.7371966581228556
2159,2159,0.0658143508521949,fin,-0.3634606487110969
2160,2160,0.0434487968683242,fin,-0.7513710424043988
2161,2161,0.0596119042676992,fin,-0.4710364994227996
2162,2162,0.0567866527608462,fin,-0.5200379426732687
2163,2163,0.2026244929681221,fin,2.009388068906105
2164,2164,0.2012828723010089,fin,1.9861188665629725
2165,2165,0.2983341315002353,fin,3.6693855628206418
2166,2166,0.0743638346456501,fin,-0.2151775511144349
2167,2167,0.0541021476028027,fin,-0.5665982672455704
2168,2168,0.0457254319804386,fin,-0.7118848564922066
2169,2169,0.0538676354641977,fin,-0.5706656691117494
2170,2170,0.076603764185199,fin,-0.17632799030506333
2171,2171,0.0742201683028499,fin,-0.21766931445891968
2172,2172,0.083820604995169,fin,-0.05115838521340109
2173,2173,0.0398675174288013,fin,-0.8134851093446996
2174,2174,0.0516003064450717,fin,-0.6099904492211845
2175,2175,0.2035307732100288,fin,2.025106683597609
2176,2176,0.0191788665558162,fin,-1.1723111286291106
2177,2177,0.0576663907044208,fin,-0.5047796802450247
2178,2178,0.1555282712948543,fin,1.192546514079455
2179,2179,0.1012706551058539,fin,0.2514970202053623
2180,2180,0.1260344384721032,fin,0.6810025429330813
2181,2181,0.0384362545244547,fin,-0.8383090755699093
2182,2182,0.0503488522781818,fin,-0.6316957948127794
2183,2183,0.0850021374515361,fin,-0.03066576872640009
2184,2184,0.0506043095417596,fin,-0.6272651186150091
2185,2185,0.1182587222977616,fin,0.5461397479130491
2186,2186,0.0410661911340178,fin,-0.7926951933320818
2187,2187,0.0434572597091295,fin,-0.7512242620514098
2188,2188,0.0539301687053271,fin,-0.5695810863554752
2189,2189,0.1189683284610509,fin,0.558447227815727
2190,2190,0.1612382728123554,fin,1.291581348550381
2191,2191,0.0476409482459227,fin,-0.6786619517876898
2192,2192,0.0257873070184831,fin,-1.0576936796975724
2193,2193,0.0535350308367391,fin,-0.576434396864915
2194,2194,0.2303794348543441,fin,2.49077254262777
2195,2195,0.2299938927301102,fin,2.4840856616631957
2196,2196,0.0616051916644644,fin,-0.4364647244790311
2197,2197,0.0568754011889298,fin,-0.5184986811060213
2198,2198,0.0873940509752692,fin,0.01081981742723469
2199,2199,0.0623294627055143,fin,-0.423902895477302
2200,2200,0.082860369341714,fin,-0.0678128079314209
2201,2201,0.0516944213390902,fin,-0.6083581111347929
2202,2202,0.0778386517705624,fin,-0.15490997715185706
2203,2203,0.0598547922337756,fin,-0.46682382637155273
2204,2204,0.064256252720952,fin,-0.3904844577318395
2205,2205,0.097707658143783,fin,0.1897000463731156
2206,2206,0.0389563469216227,fin,-0.8292885412836659
2207,2207,0.0677935222025822,fin,-0.32913370388026875
2208,2208,0.0507016592072667,fin,-0.625576676330056
2209,2209,0.0544077056961563,fin,-0.5612986372710815
2210,2210,0.0958552663042037,fin,0.15757197799244096
2211,2211,0.0522304966953801,fin,-0.5990603668152173
2212,2212,0.0358850144781172,fin,-0.8825580367847579
2213,2213,0.0657527884468436,fin,-0.36452839319503655
2214,2214,0.0700159734804873,fin,-0.2905872877799532
2215,2215,0.0528109409592368,fin,-0.5889930837480486
2216,2216,0.0571308853222599,fin,-0.5140675388765937
2217,2217,0.1035924267929953,fin,0.2917660593659614
2218,2218,0.1338653051415863,fin,0.8168218736283824
2219,2219,0.0600682132428994,fin,-0.46312223115368606
2220,2220,0.1188052869578705,fin,0.5556194197617584
2221,2221,0.0403052558856351,fin,-0.8058929299939197
2222,2222,0.0453207278996706,fin,-0.7189040843375448
2223,2223,0.1192975165588515,fin,0.5641566989385558
2224,2224,0.0655187484744476,fin,-0.3685876057635057
2225,2225,0.0610255308357285,fin,-0.44651841956951205
2226,2226,0.0783368257322797,fin,-0.14626959839097903
2227,2227,0.0836194573246218,fin,-0.05464711042578463
2228,2228,0.049399467677563,fin,-0.6481620157907164
2229,2229,0.1698822591936698,fin,1.441503508433984
2230,2230,0.0413045344444421,fin,-0.7885613432406631
2231,2231,0.0935760567447653,fin,0.11804114060970086
2232,2232,0.0372054069870855,fin,-0.859657017728715
2233,2233,0.0563052169357736,fin,-0.5283880135267183
2234,2234,0.0455386928215469,fin,-0.7151236790447745
2235,2235,0.1156088629294009,fin,0.5001803233642997
2236,2236,0.0562932135625964,fin,-0.5285962012254524
2237,2237,0.0884071913396203,fin,0.028391824715112954
2238,2238,0.0521037459116557,fin,-0.6012587450199748
2239,2239,0.2542666485878052,fin,2.9050747544247746
2240,2240,0.0728341165792059,fin,-0.24170913346746162
2241,2241,0.0801214262425342,fin,-0.11531730957142508
2242,2242,0.0683347690235642,fin,-0.31974626516250715
2243,2243,0.0756070325594572,fin,-0.19361540279781458
2244,2244,0.0573658681204242,fin,-0.509991973844187
2245,2245,0.0997993354219943,fin,0.22597830521058607
2246,2246,0.1647657465709503,fin,1.352762204406943
2247,2247,0.0839702590817102,fin,-0.04856276984568539
2248,2248,0.106081437388504,fin,0.3349357067937369
2249,2249,0.0541268311252322,fin,-0.5661701537765157
2250,2250,0.0465566911562173,fin,-0.6974674146363049
2251,2251,0.0581371496305053,fin,-0.4966147905899878
2252,2252,0.0716941248998045,fin,-0.2614812625854165
2253,2253,0.1647499516822289,fin,1.35248825628535
2254,2254,0.058685767782085,fin,-0.4870995027808842
2255,2255,0.0606495577128643,fin,-0.4530393348222051
2256,2256,0.1845299582385901,fin,1.6955546581311345
2257,2257,0.0671504150543894,fin,-0.3402878182483882
2258,2258,0.0674664493029316,fin,-0.3348064887959195
2259,2259,0.0703684096224606,fin,-0.28447460026578714
2260,2260,0.0607739158871549,fin,-0.45088245427353474
2261,2261,0.0425722727345095,fin,-0.7665735641963896
2262,2262,0.1617188265919685,fin,1.2999161211196169
2263,2263,0.0519629901745051,fin,-0.6037000265304644
2264,2264,0.0671014697244851,fin,-0.3411367309203623
2265,2265,0.1664429595380017,fin,1.3818519529920044
2266,2266,0.0886545113140815,fin,0.032681366960775615
2267,2267,0.054145858483389,fin,-0.5658401413834012
2268,2268,0.0528998770034657,fin,-0.587450568147709
2269,2269,0.1791471317755403,fin,1.6021943803588867
2270,2270,0.0232048357526461,fin,-1.1024843182909607
2271,2271,0.0478542062453925,fin,-0.6749631838254817
2272,2272,0.126871588157007,fin,0.6955221503653609
2273,2273,0.1534538010756174,fin,1.1565666961849577
2274,2274,0.0556002392169134,fin,-0.5406152172286826
2275,2275,0.1422069024581175,fin,0.9614993674843435
2276,2276,0.0570704840637486,fin,-0.5151151443142048
2277,2277,0.2071130816686026,fin,2.087238597946717
2278,2278,0.0483265622105035,fin,-0.6667705949666621
2279,2279,0.0556937915928385,fin,-0.5389926355120741
2280,2280,0.05921670944355,fin,-0.47789079777516
2281,2281,0.0893343498275892,fin,0.044472553783727706
2282,2282,0.074936439150146,fin,-0.20524624161368454
2283,2283,0.0726533722891299,fin,-0.24484398041879407
2284,2284,0.0629202309389447,fin,-0.4136565524546008
2285,2285,0.1305319897830486,fin,0.7590085203813863
2286,2286,0.0562371878229357,fin,-0.5295679172287499
2287,2287,0.0565268259357523,fin,-0.5245444049807503
2288,2288,0.1161586907174852,fin,0.5097165912292994
2289,2289,0.2438254291191697,fin,2.7239812050480205
2290,2290,0.0479529232464053,fin,-0.6732510263374664
2291,2291,0.1196838465208808,fin,0.570857244240245
2292,2292,0.0458304164931178,fin,-0.7100639946582248
2293,2293,0.0780059483799117,fin,-0.15200836811310736
2294,2294,0.0744884573303315,fin,-0.21301608287122747
2295,2295,0.0177648818741242,fin,-1.1968354196413968
2296,2296,0.0562099103061925,fin,-0.5300410211932867
2297,2297,0.0587824397676047,fin,-0.4854228142450624
2298,2298,0.0494615192596729,fin,-0.6470857869764022
2299,2299,0.1444495923712219,fin,1.0003968044873217
2300,2300,0.1480112111333895,fin,1.0621698746833133
2301,2301,0.3052904060869305,fin,3.7900358814092017
2302,2302,0.0785079390056185,fin,-0.14330179275223312
2303,2303,0.1022467489540576,fin,0.26842648903101124
2304,2304,0.0963855438180022,fin,0.16676916395495392
2305,2305,0.0453107830175419,fin,-0.7190765693627116
2306,2306,0.0727925323133851,fin,-0.24243037511153734
2307,2307,0.0586489277426153,fin,-0.48773846009107086
2308,2308,0.0381690086558079,fin,-0.8429442145069752
2309,2309,0.0646421507877462,fin,-0.38379140326408195
2310,2310,0.0593129484396841,fin,-0.476221619050325
2311,2311,0.0846485799454428,fin,-0.03679790529144047
2312,2312,0.0908362125956464,fin,0.07052101106989764
2313,2313,0.1448800754215982,fin,1.0078631453465818
2314,2314,0.1822385942149493,fin,1.6558130125118855
2315,2315,0.0474847421326019,fin,-0.6813712061598047
2316,2316,0.1073629136576696,fin,0.3571617587144337
2317,2317,0.0473367331157389,fin,-0.6839382892753353
2318,2318,0.0478854479268193,fin,-0.6744213249942339
2319,2319,0.0400536539879712,fin,-0.810256738341666
2320,2320,0.0709711910673865,fin,-0.2740198989075803
2321,2321,0.0439624358899891,fin,-0.7424624361049992
2322,2322,0.0751895384035176,fin,-0.20085646297955548
2323,2323,0.0733225104900506,fin,-0.23323838088204346
2324,2324,0.0529016068399842,fin,-0.5874205656910115
2325,2325,0.1207809866914017,fin,0.5898861525244049
2326,2326,0.0765775386474014,fin,-0.17678284864209462
2327,2327,0.1048703782827309,fin,0.3139309771615046
2328,2328,0.0401694559980006,fin,-0.8082482567572896
2329,2329,0.1334196322986596,fin,0.8090920794957275
2330,2330,0.1836890002919567,fin,1.6809689998284905
2331,2331,0.0850193336330078,fin,-0.030367516443916158
2332,2332,0.1343776572978607,fin,0.8257081604064048
2333,2333,0.0565947374204794,fin,-0.5233665414323765
2334,2334,0.0488913772731191,fin,-0.6569743863209416
2335,2335,0.087242733043285,fin,0.008195344158601294
2336,2336,0.2046425750272141,fin,2.044389884940366
2337,2337,0.0465594394372241,fin,-0.6974197481770661
2338,2338,0.0885633966261214,fin,0.031101064746784524
2339,2339,0.0473593636529474,fin,-0.683545782986228
2340,2340,0.1698806499810637,fin,1.4414755980904252
2341,2341,0.0570389740592376,fin,-0.5156616569677235
2342,2342,0.0152554663604703,fin,-1.2403589719997943
2343,2343,0.1701657692842845,fin,1.446420735655169
2344,2344,0.0540305345373995,fin,-0.5678403313775017
2345,2345,0.0474906306437872,fin,-0.6812690752358935
2346,2346,0.0424809908370176,fin,-0.7681567665091377
2347,2347,0.1183691843191987,fin,0.5480556122039458
2348,2348,0.086942407684248,fin,0.002986471248762357
2349,2349,0.0700005491229671,fin,-0.29085480937152386
2350,2350,0.0483534651538056,fin,-0.6663039876411583
2351,2351,0.1827765809441054,fin,1.6651439078726358
2352,2352,0.0548883135266163,fin,-0.5529629272385792
2353,2353,0.1272886547363466,fin,0.7027557946160071
2354,2354,0.0543206735956864,fin,-0.5628081306814204
2355,2355,0.1735725748111252,fin,1.5055087096935647
2356,2356,0.0480090915660063,fin,-0.6722768374134974
2357,2357,0.0988069642335176,fin,0.2087665205756291
2358,2358,0.0759546959708476,fin,-0.18758549399777025
2359,2359,0.144980342230863,fin,1.0096021828631279
2360,2360,0.0941697786777065,fin,0.12833871289061385
2361,2361,0.0931029013384168,fin,0.1098346861625128
2362,2362,0.0633747987069037,fin,-0.40577248385713044
2363,2363,0.0591187798245637,fin,-0.4795892988309625
2364,2364,0.0786812789738178,fin,-0.14029536709626841
2365,2365,0.1097791410791568,fin,0.399069047529975
2366,2366,0.0473175431705183,fin,-0.684271121594662
2367,2367,0.0512318657711148,fin,-0.6163807209305424
2368,2368,0.1129425994499966,fin,0.4539363842813834
2369,2369,0.0511386234423901,fin,-0.6179979251576572
2370,2370,0.0690430191519496,fin,-0.3074623044641293
2371,2371,0.1691002029649637,fin,1.4279394473878564
2372,2372,0.0673797110406061,fin,-0.3363108858482448
2373,2373,0.0663583820195574,fin,-0.3540249180126664
2374,2374,0.0938884025975449,fin,0.12345849815906378
2375,2375,0.1091664847452193,fin,0.3884430751141886
2376,2376,0.1806352830802401,fin,1.62800502466028
2377,2377,0.185107775653402,fin,1.7055763808670958
2378,2378,0.0653418497078948,fin,-0.3716557555722177
2379,2379,0.0605691435675208,fin,-0.4544340457603381
2380,2380,0.1062093853623002,fin,0.33715484918222133
2381,2381,0.0377944889130877,fin,-0.8494399221898378
2382,2382,0.0696271353711684,fin,-0.2973313346377968
2383,2383,0.0756609971738523,fin,-0.19267943515620775
2384,2384,0.0741034272346603,fin,-0.21969408316146383
2385,2385,0.2932549332165056,fin,3.581291442401857
2386,2386,0.0480398985141135,fin,-0.6717425186402012
2387,2387,0.0569164000543547,fin,-0.5177875927046599
2388,2388,0.0555124485116695,fin,-0.542137867955704
2389,2389,0.0597979043161979,fin,-0.46781049607443026
2390,2390,0.0790371318320626,fin,-0.1341234197151226
2391,2391,0.0830824384465813,fin,-0.06396121928048397
2392,2392,0.0370017610585842,fin,-0.8631890729756337
2393,2393,0.0595612873633702,fin,-0.4719144040479191
2394,2394,0.1460170557170554,fin,1.0275830447217726
2395,2395,0.1666286790881443,fin,1.3850730913489755
2396,2396,0.0220174791498316,fin,-1.1230779493534542
2397,2397,0.058032720897001,fin,-0.49842601293465943
2398,2398,0.1955505126604327,fin,1.8866962505807736
2399,2399,0.2638130989960498,fin,3.070649340187612
2400,2400,0.0699188585427624,fin,-0.29227165892289614
2401,2401,0.0534942960366606,fin,-0.5771409052906337
2402,2402,0.0538196637760847,fin,-0.5714976948436167
2403,2403,0.2060433797952201,fin,2.0686855822182664
2404,2404,0.1018187935182521,fin,0.26100398737036745
2405,2405,0.0835747963852352,fin,-0.055421714202318034
2406,2406,0.0591120931354385,fin,-0.47970527343248287
2407,2407,0.0172388752991402,fin,-1.2059585300161482
2408,2408,0.0352358451379197,fin,-0.8938172944142017
2409,2409,0.050226513158392,fin,-0.6338176566792896
2410,2410,0.0486141021052996,fin,-0.661783474420785
2411,2411,0.0565820281322185,fin,-0.5235869725925616
2412,2412,0.2529601025636549,fin,2.8824138901791563
2413,2413,0.0410182735277819,fin,-0.7935262810624913
2414,2414,0.219040102497847,fin,2.2941020339607308
2415,2415,0.1608197685607053,fin,1.2843227691681316
2416,2416,0.0458524006795375,fin,-0.709682698741511
2417,2417,0.0467130423191635,fin,-0.6947556445090546
2418,2418,0.050271781717802,fin,-0.6330325142806115
2419,2419,0.0580770528500842,fin,-0.4976571151293066
2420,2420,0.0646047522039974,fin,-0.3844400480218209
2421,2421,0.0472368117954049,fin,-0.6856713345974889
2422,2422,0.0498730108072912,fin,-0.6399488366306519
2423,2423,0.2269583900148669,fin,2.4314376005341796
2424,2424,0.1310901170320532,fin,0.7686887349223926
2425,2425,0.0527517859083719,fin,-0.5900190748362416
2426,2426,0.058746087965038,fin,-0.4860533035258232
2427,2427,0.1376550083359082,fin,0.8825508629103088
2428,2428,0.070762389132546,fin,-0.2776413804414745
2429,2429,0.0521675449631669,fin,-0.6001522079224892
2430,2430,0.0268217934709456,fin,-1.039751443733531
2431,2431,0.0850624832221203,fin,-0.029619125676917695
2432,2432,0.090088938328403,fin,0.05756021182422236
2433,2433,0.2744303059039844,fin,3.2547952332225116
2434,2434,0.0502869718604617,fin,-0.6327690549348858
2435,2435,0.0591093044107159,fin,-0.47975364135155274
2436,2436,0.0672326289237506,fin,-0.3388618927178177
2437,2437,0.067239757489275,fin,-0.3387382541680624
2438,2438,0.0828533598428799,fin,-0.06793438137665211
2439,2439,0.0486748990543345,fin,-0.6607290060873608
2440,2440,0.0950577663010861,fin,0.14374005858624808
2441,2441,0.1153447270807292,fin,0.4955991249231323
2442,2442,0.0463451422952316,fin,-0.7011365391305836
2443,2443,0.0166460735792363,fin,-1.21624014203058
2444,2444,0.0473092844088872,fin,-0.6844143623781476
2445,2445,0.0638039914124152,fin,-0.39832852286759596
2446,2446,0.044962805706066,fin,-0.7251119224770721
2447,2447,0.0512894494803967,fin,-0.6153819833471151
2448,2448,0.0617261731445237,fin,-0.4343664096510932
2449,2449,0.0993888264874348,fin,0.2188583974034987
2450,2450,0.1538549867826839,fin,1.1635249010067348
2451,2451,0.078717372863105,fin,-0.13966935108908982
2452,2452,0.057550292812726,fin,-0.5067932936304462
2453,2453,0.0115243889481188,fin,-1.3050711498858962
2454,2454,0.0405125081953075,fin,-0.8022983253131304
2455,2455,0.2464837870664066,fin,2.770088029794416
2456,2456,0.0624748138296935,fin,-0.4213819111169424
2457,2457,0.0370426082724257,fin,-0.8624806148344244
2458,2458,0.0591156281599844,fin,-0.47964396161502
2459,2459,0.1373873117778982,fin,0.8779079071720832
2460,2460,0.0490820419595197,fin,-0.6536674790286651
2461,2461,0.0992201157368537,fin,0.21593226135851618
2462,2462,0.0533485727421208,fin,-0.5796683446107589
2463,2463,0.0466217074300284,fin,-0.6963397659141349
2464,2464,0.0511662253282136,fin,-0.6175191953035166
2465,2465,0.1979199326769621,fin,1.927791707107339
2466,2466,0.0539095448950926,fin,-0.5699387877722741
2467,2467,0.0777165881171822,fin,-0.1570270613015501
2468,2468,0.0526441821207602,fin,-0.5918853656352733
2469,2469,0.05978690979204,fin,-0.468001186195392
2470,2470,0.0980981614233719,fin,0.19647297410980818
2471,2471,0.0425764241057341,fin,-0.7665015624008042
2472,2472,0.0523604545052404,fin,-0.5968063656300564
2473,2473,0.0814330489892098,fin,-0.0925683941451875
2474,2474,0.1898188500975569,fin,1.7872857247835707
2475,2475,0.1893184655345976,fin,1.7786070051347944
2476,2476,0.0511515688630613,fin,-0.6177733984934524
2477,2477,0.1138395824780066,fin,0.4694937471699798
2478,2478,0.0516022600978612,fin,-0.6099565648728128
2479,2479,0.0583201755459109,fin,-0.49344037090191456
2480,2480,0.0646349994331291,fin,-0.38391543707012843
2481,2481,0.0594363189819786,fin,-0.4740818680892655
2482,2482,0.0644813333534532,fin,-0.38658063684597005
2483,2483,0.0608742734274038,fin,-0.449141843109773
2484,2484,0.1001446824934747,fin,0.23196803918075293
2485,2485,0.0422859438814413,fin,-0.7715396803140381
2486,2486,0.0503211728762835,fin,-0.6321758691134342
2487,2487,0.0861664833500981,fin,-0.010471237608052191
2488,2488,0.0767229846161272,fin,-0.17426021928848157
2489,2489,0.1186763908859197,fin,0.5533838334645439
2490,2490,0.1957229055740215,fin,1.889686250427341
2491,2491,0.0419034108792136,fin,-0.7781743707671268
2492,2492,0.1333045420236885,fin,0.8070959423150205
2493,2493,0.0509942552603002,fin,-0.6205018612726162
2494,2494,0.1879305790557905,fin,1.7545353639501433
2495,2495,0.07337070753177,fin,-0.23240244659480402
2496,2496,0.0244470636739775,fin,-1.080938993620354
2497,2497,0.0707999902789468,fin,-0.27698922241694385
2498,2498,0.1432762549494404,fin,0.9800463234955886
2499,2499,0.0699860660645824,fin,-0.2911060049772284
2500,2500,0.0692647514440635,fin,-0.30361655752710076
2501,2501,0.1653804108155546,fin,1.3634230022251235
2502,2502,0.0716452175865368,fin,-0.26232951589306264
2503,2503,0.2003782502961931,fin,1.9704290125005697
2504,2504,0.0620680990070104,fin,-0.4284360134701271
2505,2505,0.0549981272028338,fin,-0.5510583079116822
2506,2506,0.0450700429183515,fin,-0.7232519895969728
2507,2507,0.0548404114586966,fin,-0.5537937454708866
2508,2508,0.0593959994844554,fin,-0.47478117346614196
2509,2509,0.0536084342402992,fin,-0.5751612809298499
2510,2510,0.1100025788570443,fin,0.4029443745819587
2511,2511,0.0545887500047683,fin,-0.5581585867684085
2512,2512,0.0320518197757857,fin,-0.9490413471090547
2513,2513,0.195355058228597,fin,1.883306269467086
2514,2514,0.0464076342943467,fin,-0.7000526716799091
2515,2515,0.0618322052199531,fin,-0.4325273787845384
2516,2516,0.0811284093872496,fin,-0.09785209371355831
2517,2517,0.0650292833813944,fin,-0.3770769370397317
2518,2518,0.1930627519678738,fin,1.8435482815941264
2519,2519,0.0488734459183339,fin,-0.6572853895225255
2520,2520,0.1661516023533684,fin,1.3767986249913662
2521,2521,0.0760216590236215,fin,-0.18642408014756284
2522,2522,0.1907368770766037,fin,1.8032080760528455
2523,2523,0.1159354151203864,fin,0.5058440770570519
2524,2524,0.0546083601445636,fin,-0.5578184665525685
2525,2525,0.0589778038059792,fin,-0.48203440092455985
2526,2526,0.0589236168935895,fin,-0.4829742241247038
2527,2527,0.1902225482984479,fin,1.7942875065482362
2528,2528,0.0546733237527034,fin,-0.5566917312690418
2529,2529,0.0566899940944634,fin,-0.5217144002006548
2530,2530,0.0636683962218565,fin,-0.40068029934451577
2531,2531,0.0427740678975456,fin,-0.7630736088098524
2532,2532,0.1200151772683729,fin,0.5766038776925192
2533,2533,0.0663172647185709,fin,-0.3547380605721927
2534,2534,0.0208449001247818,fin,-1.1434152766368118
2535,2535,0.084244377957082,fin,-0.04380842479610929
2536,2536,0.0417601406225003,fin,-0.7806592643551092
2537,2537,0.0522032401247604,fin,-0.599533107488104
2538,2538,0.0801504156241814,fin,-0.11481451485166078
2539,2539,0.0652719935441904,fin,-0.3728673478262715
2540,2540,0.1306148796174369,fin,0.7604461699166457
2541,2541,0.0569524072110652,fin,-0.5171630809959216
2542,2542,0.0497525342575767,fin,-0.6420383938964486
2543,2543,0.1614981900900602,fin,1.2960893796769462
2544,2544,0.0481786005267942,fin,-0.6693368571312653
2545,2545,0.0463997464690168,fin,-0.7001894789072781
2546,2546,0.0353815875565394,fin,-0.8912895234041318
2547,2547,0.1203276620268128,fin,0.5820236444354758
2548,2548,0.1073171732608567,fin,0.3563684327208912
2549,2549,0.048236519512203,fin,-0.6683323044853329
2550,2550,0.2035821819746935,fin,2.025998322327182
2551,2551,0.0627854706167622,fin,-0.4159938488913331
2552,2552,0.0541586190048191,fin,-0.5656188216300317
2553,2553,0.0236533435958403,fin,-1.0947053536315803
2554,2554,0.1063378828064519,fin,0.3393835216392246
2555,2555,0.0722825245724784,fin,-0.2512760001161504
2556,2556,0.0395858417851505,fin,-0.8183705197352134
2557,2557,0.1502356196719187,fin,1.100750237706643
2558,2558,0.0895391189271495,fin,0.04802408942125056
2559,2559,0.0397832239641971,fin,-0.8149471035820868
2560,2560,0.1045709413441794,fin,0.30873751310496494
2561,2561,0.1331798958427766,fin,0.8049340665508533
2562,2562,0.0718715024458897,fin,-0.2584048087768553
2563,2563,0.1002033731589714,fin,0.232985975922913
2564,2564,0.0491485051891725,fin,-0.652514734160403
2565,2565,0.0756881082499468,fin,-0.19220921795484303
2566,2566,0.0373066559226976,fin,-0.8579009461150789
2567,2567,0.0271328008492235,fin,-1.0343573008191052
2568,2568,0.0839409189422925,fin,-0.04907164814312193
2569,2569,0.0401914283485695,fin,-0.8078671661227497
2570,2570,0.0726881262287497,fin,-0.2442412046319731
2571,2571,0.1969700623648586,fin,1.9113170619010822
2572,2572,0.0524962146882899,fin,-0.5944517275069594
2573,2573,0.2617636309363521,fin,3.0351031622359037
2574,2574,0.0684754005359376,fin,-0.31730713821891365
2575,2575,0.056372235789895,fin,-0.5272256318523875
2576,2576,0.0493936268042544,fin,-0.6482633204785541
2577,2577,0.2011104337871074,fin,1.9831280758200445
2578,2578,0.0393299092538654,fin,-0.8228094390233885
2579,2579,0.0491092026359954,fin,-0.6531964015533536
2580,2580,0.0487642845716969,fin,-0.6591786947802708
2581,2581,0.0451484472436063,fin,-0.7218921371784374
2582,2582,0.0521325310930991,fin,-0.6007594919688635
2583,2583,0.0532174439599307,fin,-0.581942655256521
2584,2584,0.0548022532063286,fin,-0.554455565996745
2585,2585,0.0593129173658861,fin,-0.4762221579973694
2586,2586,0.0541255176914009,fin,-0.5661929341035739
2587,2587,0.074817037411842,fin,-0.2073171572434326
2588,2588,0.2716465299880063,fin,3.2065131467470445
2589,2589,0.0384328231285108,fin,-0.8383685900425879
2590,2590,0.0481701062785254,fin,-0.6694841822184264
2591,2591,0.2496886081727487,fin,2.8256727659460146
2592,2592,0.219412120261594,fin,2.3005543470713326
2593,2593,0.044309611694935,fin,-0.7364409843996458
2594,2594,0.0513553481083363,fin,-0.6142390309871453
2595,2595,0.1119563364219374,fin,0.4368305401884763
2596,2596,0.092595407908613,fin,0.10103266961984513
2597,2597,0.1209331939181128,fin,0.5925260498092675
2598,2598,0.1286861771693477,fin,0.7269945627489864
2599,2599,0.0626018217702706,fin,-0.4191790727581443
2600,2600,0.120196403245683,fin,0.5797470790751683
2601,2601,0.0990619572072193,fin,0.21318914408359074
2602,2602,0.0910868579787867,fin,0.07486822953457221
2603,2603,0.0562868071612955,fin,-0.5287073144870592
2604,2604,0.1897601585283323,fin,1.7862677723670644
2605,2605,0.0428617514743663,fin,-0.7615528161288625
2606,2606,0.1422636891011058,fin,0.9624842806706652
2607,2607,0.0462600979193741,fin,-0.7026115572474644
2608,2608,0.0474500661579574,fin,-0.6819726297143361
2609,2609,0.0962143592812396,fin,0.16380012231629507
2610,2610,0.1468756485868383,fin,1.0424745648862157
2611,2611,0.040963738340221,fin,-0.7944721447818585
2612,2612,0.0675847753398604,fin,-0.33275423023785633
2613,2613,0.0713649813292755,fin,-0.26718996142281626
2614,2614,0.1038071641077598,fin,0.2954904847198342
2615,2615,0.0888219138400422,fin,0.03558481302777221
2616,2616,0.0779605531955466,fin,-0.15279570670760625
2617,2617,0.1545476384322952,fin,1.1755383201371887
2618,2618,0.0997610931388205,fin,0.22531502724607078
2619,2619,0.1447077492227802,fin,1.0048743026076377
2620,2620,0.0539787078033322,fin,-0.5687392194099816
2621,2621,0.0242559081978268,fin,-1.0842544132188903
2622,2622,0.0513461416380272,fin,-0.6143987089242402
2623,2623,0.0444798981089417,fin,-0.7334875198914294
2624,2624,0.0966386244873757,fin,0.171158620266371
2625,2625,0.0640978256045882,fin,-0.39323223340172453
2626,2626,0.0615606761154006,fin,-0.43723680659133934
2627,2627,0.059038992781116,fin,-0.4809731332514174
2628,2628,0.0478293395687624,fin,-0.6753944739392158
2629,2629,0.0428871586573896,fin,-0.7611121514184639
2630,2630,0.0659713193242039,fin,-0.36073817191403845
2631,2631,0.0914074524075954,fin,0.08042865120732619
2632,2632,0.0440738562139726,fin,-0.7405299509193854
2633,2633,0.0353528074920177,fin,-0.8917886877068439
2634,2634,0.0458834707553004,fin,-0.7091438162559728
2635,2635,0.181328146201041,fin,1.6400221115680882
2636,2636,0.0293888337910175,fin,-0.9952284409988883
2637,2637,0.0526407508662453,fin,-0.5919448776549934
2638,2638,0.0755202048798886,fin,-0.19512135071170122
2639,2639,0.2103752876650922,fin,2.1438186233428924
2640,2640,0.0843775791629236,fin,-0.04149816982832724
2641,2641,0.0455050352124535,fin,-0.7157074399658593
2642,2642,0.1030317698046565,fin,0.2820419687742307
2643,2643,0.0804257242695281,fin,-0.11003953431325682
2644,2644,0.1911522092435646,fin,1.8104116384826197
2645,2645,0.0533764641731977,fin,-0.5791845928549333
2646,2646,0.116230108662621,fin,0.5109552711758981
2647,2647,0.0607178527861833,fin,-0.45185481827512597
